"Informe de estadísticas de uso de OJS"
"Informe de estadísticas de uso de OJS predeterminado (COUNTER preparado)"
"Métrica: ojs::counter"
"Dirección URL del informe: http://estudiosdemograficosyurbanos.colmex.mx/index.php/edu/manager/generateReport?metricType=ojs%3A%3Acounter&columns[]=assoc_type&columns[]=submission_id&columns[]=issue_id&columns[]=country_id&columns[]=month&filters=a%3A3%3A%7Bs%3A10%3A%22assoc_type%22%3Ba%3A1%3A%7Bi%3A0%3Bs%3A3%3A%22257%22%3B%7Ds%3A10%3A%22context_id%22%3Bs%3A1%3A%221%22%3Bs%3A3%3A%22day%22%3Ba%3A2%3A%7Bs%3A4%3A%22from%22%3Bs%3A8%3A%2220180101%22%3Bs%3A2%3A%22to%22%3Bs%3A8%3A%2220180709%22%3B%7D%7D"

,Tipo,Texto,Número,País,Mes,Total
,Texto,"Miguel S. Wionczek, Gerardo M. Bueno y Jorge Eduardo Navarrete, Transferencia internacional de tecnología. El caso de México, México, Fondo de Cultura Económica, 1975. 230 p.",26,AT,201804,1
,Texto,"Miguel S. Wionczek, Gerardo M. Bueno y Jorge Eduardo Navarrete, Transferencia internacional de tecnología. El caso de México, México, Fondo de Cultura Económica, 1975. 230 p.",26,AT,201805,1
,Texto,"Miguel S. Wionczek, Gerardo M. Bueno y Jorge Eduardo Navarrete, Transferencia internacional de tecnología. El caso de México, México, Fondo de Cultura Económica, 1975. 230 p.",26,CZ,201803,2
,Texto,"Miguel S. Wionczek, Gerardo M. Bueno y Jorge Eduardo Navarrete, Transferencia internacional de tecnología. El caso de México, México, Fondo de Cultura Económica, 1975. 230 p.",26,DE,201806,1
,Texto,"Miguel S. Wionczek, Gerardo M. Bueno y Jorge Eduardo Navarrete, Transferencia internacional de tecnología. El caso de México, México, Fondo de Cultura Económica, 1975. 230 p.",26,GB,201801,1
,Texto,"Miguel S. Wionczek, Gerardo M. Bueno y Jorge Eduardo Navarrete, Transferencia internacional de tecnología. El caso de México, México, Fondo de Cultura Económica, 1975. 230 p.",26,GB,201802,1
,Texto,"Miguel S. Wionczek, Gerardo M. Bueno y Jorge Eduardo Navarrete, Transferencia internacional de tecnología. El caso de México, México, Fondo de Cultura Económica, 1975. 230 p.",26,MX,201804,2
,Texto,"Miguel S. Wionczek, Gerardo M. Bueno y Jorge Eduardo Navarrete, Transferencia internacional de tecnología. El caso de México, México, Fondo de Cultura Económica, 1975. 230 p.",26,US,201801,4
,Texto,"Miguel S. Wionczek, Gerardo M. Bueno y Jorge Eduardo Navarrete, Transferencia internacional de tecnología. El caso de México, México, Fondo de Cultura Económica, 1975. 230 p.",26,US,201802,4
,Texto,"Miguel S. Wionczek, Gerardo M. Bueno y Jorge Eduardo Navarrete, Transferencia internacional de tecnología. El caso de México, México, Fondo de Cultura Económica, 1975. 230 p.",26,US,201803,3
,Texto,"Miguel S. Wionczek, Gerardo M. Bueno y Jorge Eduardo Navarrete, Transferencia internacional de tecnología. El caso de México, México, Fondo de Cultura Económica, 1975. 230 p.",26,US,201804,4
,Texto,"Miguel S. Wionczek, Gerardo M. Bueno y Jorge Eduardo Navarrete, Transferencia internacional de tecnología. El caso de México, México, Fondo de Cultura Económica, 1975. 230 p.",26,US,201805,2
,Texto,"Miguel S. Wionczek, Gerardo M. Bueno y Jorge Eduardo Navarrete, Transferencia internacional de tecnología. El caso de México, México, Fondo de Cultura Económica, 1975. 230 p.",26,US,201806,2
,Texto,"Miguel S. Wionczek, Gerardo M. Bueno y Jorge Eduardo Navarrete, Transferencia internacional de tecnología. El caso de México, México, Fondo de Cultura Económica, 1975. 230 p.",26,US,201807,1
,Texto,"Robert A. Mundell. Monetary theory, inflation, interest, and growth in the world economy. California : Goodyear Publishing Co., 1971. 186 p.",26,CO,201804,1
,Texto,"Robert A. Mundell. Monetary theory, inflation, interest, and growth in the world economy. California : Goodyear Publishing Co., 1971. 186 p.",26,CZ,201803,2
,Texto,"Robert A. Mundell. Monetary theory, inflation, interest, and growth in the world economy. California : Goodyear Publishing Co., 1971. 186 p.",26,DE,201802,1
,Texto,"Robert A. Mundell. Monetary theory, inflation, interest, and growth in the world economy. California : Goodyear Publishing Co., 1971. 186 p.",26,DE,201805,2
,Texto,"Robert A. Mundell. Monetary theory, inflation, interest, and growth in the world economy. California : Goodyear Publishing Co., 1971. 186 p.",26,MX,201803,1
,Texto,"Robert A. Mundell. Monetary theory, inflation, interest, and growth in the world economy. California : Goodyear Publishing Co., 1971. 186 p.",26,US,201801,1
,Texto,"Robert A. Mundell. Monetary theory, inflation, interest, and growth in the world economy. California : Goodyear Publishing Co., 1971. 186 p.",26,US,201802,1
,Texto,"Robert A. Mundell. Monetary theory, inflation, interest, and growth in the world economy. California : Goodyear Publishing Co., 1971. 186 p.",26,US,201803,3
,Texto,"Robert A. Mundell. Monetary theory, inflation, interest, and growth in the world economy. California : Goodyear Publishing Co., 1971. 186 p.",26,US,201804,3
,Texto,"Robert A. Mundell. Monetary theory, inflation, interest, and growth in the world economy. California : Goodyear Publishing Co., 1971. 186 p.",26,US,201805,2
,Texto,"Robert A. Mundell. Monetary theory, inflation, interest, and growth in the world economy. California : Goodyear Publishing Co., 1971. 186 p.",26,US,201806,1
,Texto,"Sergio Bortolani. Central banking in Africa. Milán : Cassa di Risparmio delle Province Lombarde, 1975. 284 p.",26,CZ,201803,2
,Texto,"Sergio Bortolani. Central banking in Africa. Milán : Cassa di Risparmio delle Province Lombarde, 1975. 284 p.",26,DE,201805,1
,Texto,"Sergio Bortolani. Central banking in Africa. Milán : Cassa di Risparmio delle Province Lombarde, 1975. 284 p.",26,US,201801,1
,Texto,"Sergio Bortolani. Central banking in Africa. Milán : Cassa di Risparmio delle Province Lombarde, 1975. 284 p.",26,US,201802,1
,Texto,"Sergio Bortolani. Central banking in Africa. Milán : Cassa di Risparmio delle Province Lombarde, 1975. 284 p.",26,US,201803,1
,Texto,"Sergio Bortolani. Central banking in Africa. Milán : Cassa di Risparmio delle Province Lombarde, 1975. 284 p.",26,US,201804,2
,Texto,"Sergio Bortolani. Central banking in Africa. Milán : Cassa di Risparmio delle Province Lombarde, 1975. 284 p.",26,US,201805,2
,Texto,"Sergio Bortolani. Central banking in Africa. Milán : Cassa di Risparmio delle Province Lombarde, 1975. 284 p.",26,US,201806,2
,Texto,"Sergio Bortolani. Central banking in Africa. Milán : Cassa di Risparmio delle Province Lombarde, 1975. 284 p.",26,US,201807,1
,Texto,"Prioridades en la investigación socioeconómica en América Latina",26,AT,201802,1
,Texto,"Prioridades en la investigación socioeconómica en América Latina",26,AT,201803,2
,Texto,"Prioridades en la investigación socioeconómica en América Latina",26,AT,201804,1
,Texto,"Prioridades en la investigación socioeconómica en América Latina",26,AT,201805,1
,Texto,"Prioridades en la investigación socioeconómica en América Latina",26,CZ,201803,2
,Texto,"Prioridades en la investigación socioeconómica en América Latina",26,DE,201805,1
,Texto,"Prioridades en la investigación socioeconómica en América Latina",26,FR,201801,1
,Texto,"Prioridades en la investigación socioeconómica en América Latina",26,FR,201802,1
,Texto,"Prioridades en la investigación socioeconómica en América Latina",26,US,201801,3
,Texto,"Prioridades en la investigación socioeconómica en América Latina",26,US,201802,4
,Texto,"Prioridades en la investigación socioeconómica en América Latina",26,US,201803,3
,Texto,"Prioridades en la investigación socioeconómica en América Latina",26,US,201804,2
,Texto,"Prioridades en la investigación socioeconómica en América Latina",26,US,201805,2
,Texto,"Prioridades en la investigación socioeconómica en América Latina",26,US,201806,2
,Texto,"Prioridades en la investigación socioeconómica en América Latina",26,US,201807,1
,Texto,"Dennis Gabor. Innovation[s] : scientific technological and social. Gran Bretaña : Oxford University Press, 1970. 113 p.",26,CZ,201803,2
,Texto,"Dennis Gabor. Innovation[s] : scientific technological and social. Gran Bretaña : Oxford University Press, 1970. 113 p.",26,DE,201805,1
,Texto,"Dennis Gabor. Innovation[s] : scientific technological and social. Gran Bretaña : Oxford University Press, 1970. 113 p.",26,US,201801,2
,Texto,"Dennis Gabor. Innovation[s] : scientific technological and social. Gran Bretaña : Oxford University Press, 1970. 113 p.",26,US,201802,2
,Texto,"Dennis Gabor. Innovation[s] : scientific technological and social. Gran Bretaña : Oxford University Press, 1970. 113 p.",26,US,201803,2
,Texto,"Dennis Gabor. Innovation[s] : scientific technological and social. Gran Bretaña : Oxford University Press, 1970. 113 p.",26,US,201804,2
,Texto,"Dennis Gabor. Innovation[s] : scientific technological and social. Gran Bretaña : Oxford University Press, 1970. 113 p.",26,US,201805,2
,Texto,"Dennis Gabor. Innovation[s] : scientific technological and social. Gran Bretaña : Oxford University Press, 1970. 113 p.",26,US,201806,2
,Texto,"U. Eco, [et al.]. La nueva edad media, Madrid, Alianza Editorial, 1973. 321 p.",26,AT,201802,1
,Texto,"U. Eco, [et al.]. La nueva edad media, Madrid, Alianza Editorial, 1973. 321 p.",26,AT,201803,2
,Texto,"U. Eco, [et al.]. La nueva edad media, Madrid, Alianza Editorial, 1973. 321 p.",26,AT,201804,1
,Texto,"U. Eco, [et al.]. La nueva edad media, Madrid, Alianza Editorial, 1973. 321 p.",26,AT,201805,1
,Texto,"U. Eco, [et al.]. La nueva edad media, Madrid, Alianza Editorial, 1973. 321 p.",26,CZ,201803,2
,Texto,"U. Eco, [et al.]. La nueva edad media, Madrid, Alianza Editorial, 1973. 321 p.",26,DE,201803,1
,Texto,"U. Eco, [et al.]. La nueva edad media, Madrid, Alianza Editorial, 1973. 321 p.",26,GB,201801,1
,Texto,"U. Eco, [et al.]. La nueva edad media, Madrid, Alianza Editorial, 1973. 321 p.",26,GB,201802,1
,Texto,"U. Eco, [et al.]. La nueva edad media, Madrid, Alianza Editorial, 1973. 321 p.",26,US,201801,1
,Texto,"U. Eco, [et al.]. La nueva edad media, Madrid, Alianza Editorial, 1973. 321 p.",26,US,201802,3
,Texto,"U. Eco, [et al.]. La nueva edad media, Madrid, Alianza Editorial, 1973. 321 p.",26,US,201803,3
,Texto,"U. Eco, [et al.]. La nueva edad media, Madrid, Alianza Editorial, 1973. 321 p.",26,US,201804,2
,Texto,"U. Eco, [et al.]. La nueva edad media, Madrid, Alianza Editorial, 1973. 321 p.",26,US,201805,2
,Texto,"U. Eco, [et al.]. La nueva edad media, Madrid, Alianza Editorial, 1973. 321 p.",26,US,201806,1
,Texto,"U. Eco, [et al.]. La nueva edad media, Madrid, Alianza Editorial, 1973. 321 p.",26,US,201807,1
,Texto,"John Hicks. The crisis in Keynesian economics. Oxford : Basil Blackwell, 1974. 85 p.",26,AR,201805,1
,Texto,"John Hicks. The crisis in Keynesian economics. Oxford : Basil Blackwell, 1974. 85 p.",26,BR,201804,1
,Texto,"John Hicks. The crisis in Keynesian economics. Oxford : Basil Blackwell, 1974. 85 p.",26,CZ,201803,2
,Texto,"John Hicks. The crisis in Keynesian economics. Oxford : Basil Blackwell, 1974. 85 p.",26,DE,201803,1
,Texto,"John Hicks. The crisis in Keynesian economics. Oxford : Basil Blackwell, 1974. 85 p.",26,IT,201804,1
,Texto,"John Hicks. The crisis in Keynesian economics. Oxford : Basil Blackwell, 1974. 85 p.",26,RO,201806,1
,Texto,"John Hicks. The crisis in Keynesian economics. Oxford : Basil Blackwell, 1974. 85 p.",26,US,201801,3
,Texto,"John Hicks. The crisis in Keynesian economics. Oxford : Basil Blackwell, 1974. 85 p.",26,US,201802,2
,Texto,"John Hicks. The crisis in Keynesian economics. Oxford : Basil Blackwell, 1974. 85 p.",26,US,201803,1
,Texto,"John Hicks. The crisis in Keynesian economics. Oxford : Basil Blackwell, 1974. 85 p.",26,US,201804,3
,Texto,"John Hicks. The crisis in Keynesian economics. Oxford : Basil Blackwell, 1974. 85 p.",26,US,201805,3
,Texto,"John Hicks. The crisis in Keynesian economics. Oxford : Basil Blackwell, 1974. 85 p.",26,US,201806,1
,Texto,"John Hicks. The crisis in Keynesian economics. Oxford : Basil Blackwell, 1974. 85 p.",26,US,201807,1
,Texto,"John Hicks. The crisis in Keynesian economics. Oxford : Basil Blackwell, 1974. 85 p.",26,VE,201804,1
,Texto,"H. Leibenstein, H. Brown, M. Perlman, E. Boserup, M. A. Adelman y G. Ohlin. ""Population A Symposium"" Quarterly Journal of Economics, 89 (2), mayo de 1975. 230-276 p.",26,AT,201802,1
,Texto,"H. Leibenstein, H. Brown, M. Perlman, E. Boserup, M. A. Adelman y G. Ohlin. ""Population A Symposium"" Quarterly Journal of Economics, 89 (2), mayo de 1975. 230-276 p.",26,AT,201803,2
,Texto,"H. Leibenstein, H. Brown, M. Perlman, E. Boserup, M. A. Adelman y G. Ohlin. ""Population A Symposium"" Quarterly Journal of Economics, 89 (2), mayo de 1975. 230-276 p.",26,AT,201804,1
,Texto,"H. Leibenstein, H. Brown, M. Perlman, E. Boserup, M. A. Adelman y G. Ohlin. ""Population A Symposium"" Quarterly Journal of Economics, 89 (2), mayo de 1975. 230-276 p.",26,AT,201805,1
,Texto,"H. Leibenstein, H. Brown, M. Perlman, E. Boserup, M. A. Adelman y G. Ohlin. ""Population A Symposium"" Quarterly Journal of Economics, 89 (2), mayo de 1975. 230-276 p.",26,CZ,201803,2
,Texto,"H. Leibenstein, H. Brown, M. Perlman, E. Boserup, M. A. Adelman y G. Ohlin. ""Population A Symposium"" Quarterly Journal of Economics, 89 (2), mayo de 1975. 230-276 p.",26,DE,201805,1
,Texto,"H. Leibenstein, H. Brown, M. Perlman, E. Boserup, M. A. Adelman y G. Ohlin. ""Population A Symposium"" Quarterly Journal of Economics, 89 (2), mayo de 1975. 230-276 p.",26,DE,201806,1
,Texto,"H. Leibenstein, H. Brown, M. Perlman, E. Boserup, M. A. Adelman y G. Ohlin. ""Population A Symposium"" Quarterly Journal of Economics, 89 (2), mayo de 1975. 230-276 p.",26,FR,201801,1
,Texto,"H. Leibenstein, H. Brown, M. Perlman, E. Boserup, M. A. Adelman y G. Ohlin. ""Population A Symposium"" Quarterly Journal of Economics, 89 (2), mayo de 1975. 230-276 p.",26,GB,201802,1
,Texto,"H. Leibenstein, H. Brown, M. Perlman, E. Boserup, M. A. Adelman y G. Ohlin. ""Population A Symposium"" Quarterly Journal of Economics, 89 (2), mayo de 1975. 230-276 p.",26,US,201801,2
,Texto,"H. Leibenstein, H. Brown, M. Perlman, E. Boserup, M. A. Adelman y G. Ohlin. ""Population A Symposium"" Quarterly Journal of Economics, 89 (2), mayo de 1975. 230-276 p.",26,US,201802,4
,Texto,"H. Leibenstein, H. Brown, M. Perlman, E. Boserup, M. A. Adelman y G. Ohlin. ""Population A Symposium"" Quarterly Journal of Economics, 89 (2), mayo de 1975. 230-276 p.",26,US,201803,3
,Texto,"H. Leibenstein, H. Brown, M. Perlman, E. Boserup, M. A. Adelman y G. Ohlin. ""Population A Symposium"" Quarterly Journal of Economics, 89 (2), mayo de 1975. 230-276 p.",26,US,201804,3
,Texto,"H. Leibenstein, H. Brown, M. Perlman, E. Boserup, M. A. Adelman y G. Ohlin. ""Population A Symposium"" Quarterly Journal of Economics, 89 (2), mayo de 1975. 230-276 p.",26,US,201805,2
,Texto,"H. Leibenstein, H. Brown, M. Perlman, E. Boserup, M. A. Adelman y G. Ohlin. ""Population A Symposium"" Quarterly Journal of Economics, 89 (2), mayo de 1975. 230-276 p.",26,US,201807,1
,Texto,"La participación de la población en la actividad económica",25,,201805,1
,Texto,"La participación de la población en la actividad económica",25,CZ,201803,2
,Texto,"La participación de la población en la actividad económica",25,DE,201802,1
,Texto,"La participación de la población en la actividad económica",25,DE,201803,1
,Texto,"La participación de la población en la actividad económica",25,GT,201803,1
,Texto,"La participación de la población en la actividad económica",25,GT,201804,1
